# arrival_rate,reject_ratio,utilization,missed_deadline_rate
2.000000000000000000e+01,3.519999999999999796e-01,7.180516391158893175e-01,0.000000000000000000e+00
6.666666666666666075e+00,3.728333333333333499e-01,7.077827591315665190e-01,0.000000000000000000e+00
3.999999999999999112e+00,3.821666666666666545e-01,7.120807739214459753e-01,0.000000000000000000e+00
2.857142857142856762e+00,4.002666666666666595e-01,7.113441962951192465e-01,0.000000000000000000e+00
2.222222222222221877e+00,3.990333333333333510e-01,7.196136234521235409e-01,0.000000000000000000e+00
1.818181818181817677e+00,4.038333333333333219e-01,7.179353257392353527e-01,0.000000000000000000e+00
1.538461538461538103e+00,4.193333333333333357e-01,7.148723426207413967e-01,0.000000000000000000e+00
1.333333333333333037e+00,4.233666666666666689e-01,7.132195524567478406e-01,0.000000000000000000e+00
1.176470588235293935e+00,4.323000000000000176e-01,7.071196792452520974e-01,0.000000000000000000e+00
1.052631578947368141e+00,4.396999999999999797e-01,7.088073329930102418e-01,0.000000000000000000e+00
9.523809523809521060e-01,4.498666666666666925e-01,6.987394749698518925e-01,0.000000000000000000e+00
8.695652173913041016e-01,4.570333333333333470e-01,7.037316050919500965e-01,0.000000000000000000e+00
7.999999999999998224e-01,4.531000000000000028e-01,6.991597330424594858e-01,0.000000000000000000e+00
7.407407407407405886e-01,4.681333333333333457e-01,6.896325538541636657e-01,0.000000000000000000e+00
6.896551724137929273e-01,4.667999999999999927e-01,6.885285832413809981e-01,0.000000000000000000e+00
6.451612903225805162e-01,4.674333333333333118e-01,6.871834705906165741e-01,0.000000000000000000e+00
